SN:,x,y,z,z_dummy,score,score_d
SN:,-3345,-3067,0,0.391956,0.986744,3919.56
SN:,-2593,-4247,0,0.48197,0.868485,4819.7
SN:,-2381,-4412,0,0.469091,0.845596,4690.91
SN:,-2310,-4658,0,0.434445,0.821036,4344.45
SN:,-3024,-3675,0,0,0,0
SN:,-2953,-3661,0,0.442932,0.915146,4429.32
SN:,-2318,-4911,0,0.400471,0.794854,4004.71
SN:,-3276,-3400,0,0,0,0
SN:,-4691,-851,0,0,0,0
SN:,-3691,-2992,0,0.359874,0.994625,3598.74
SN:,-4834,-68,0,0,0,0
SN:,-4775,-450,0,0,0,0
SN:,-3263,-3466,0,0,0,0
SN:,-3230,-3611,0,0,0,0
SN:,-2674,-4137,0,0.47403,0.875735,4740.3
SN:,-3215,-3656,0,0,0,0
SN:,-2879,-3687,0,0.447122,0.909072,4471.22
SN:,-4568,-1957,0,1.2245,3.85607,12245
SN:,-4547,-2054,0,1.1822,3.84299,11822
SN:,-4549,-2795,0,0,0,0
SN:,-4462,-2773,0,0,0,0
SN:,-6407,-4512,0,0,0,0
SN:,-6965,1001,0,0,0,0
SN:,-7000,1117,0,0,0,0
SN:,-7049,1304,0,0,0,0
SN:,-7053,1350,0,0,0,0
SN:,-7027,1216,0,0,0,0
SN:,-7040,1264,0,0,0,0
SN:,-6950,959,0,0,0,0
SN:,-6860,756,0,0,0,0
SN:,-6907,862,0,0,0,0
SN:,-7057,1463,0,0,0,0
SN:,-7060,1559,0,0.128198,1.40627,1281.98
SN:,-6932,917,0,0,0,0
SN:,-5762,-6548,0,0,0,0
SN:,-5698,-6499,0,0,0,0
SN:,-5558,-6408,0,0,0,0
SN:,-6760,-4267,0,0,0,0
SN:,-6179,-6811,0,0,0,0
SN:,-5969,-6710,0,0,0,0
SN:,-5910,-6670,0,0,0,0
SN:,-5251,-6239,0,0,0,0
SN:,-6586,1386,0,0.0325999,1.64188,325.999
SN:,-6586,1333,0,0.02347,1.61247,234.7
SN:,-7525,1936,0,0.12188,1.37708,1218.8
SN:,-7525,1815,0,0.10028,1.31246,1002.8
SN:,-7835,-1747,0,0,0,0
SN:,-8119,-2255,0,0,0,0
SN:,-7478,-1052,0,0.132948,0.895163,1329.48
SN:,-8221,-881,0,0,0,0
SN:,-8144,-2405,0,0,0,0
SN:,-8604,562,0,0.0811231,0.653903,811.231
SN:,-7896,-1296,0,0,0,0
SN:,-6654,-434,0,0,0,0
SN:,-5716,819,0,0,0,0
SN:,-5639,820,0,0,0,0
SN:,-8422,770,0,0,0,0
SN:,-8423,721,0,0,0,0
SN:,-7521,670,0,0,0,0
SN:,-5668,326,0,0,0,0
SN:,-5593,337,0,0,0,0
SN:,-6488,1943,0,0.352685,4.58617,3526.85
SN:,-8429,359,0,0,0,0
SN:,-8430,261,0,0,0,0
SN:,-7232,546,0,0.115593,1.0154,1155.93
SN:,-6503,1894,0,0.324836,4.52559,3248.36
SN:,-6524,1822,0,0.286731,4.46084,2867.31
SN:,-5844,1249,0,0,0,0
SN:,-7525,1694,0,0,0,0
SN:,-6958,-171,0,0,0,0
SN:,-7615,-4164,0,0,0,0
SN:,-8163,-661,0,0.0377096,0.565136,377.096
SN:,-8119,-3963,0,0,0,0
SN:,-6559,1704,0,0.224458,4.31905,2244.58
SN:,-7520,606,0,0,0,0
SN:,-7524,1299,0,0,0,0
SN:,-7524,1239,0,0,0,0
SN:,-6460,1164,0,0,0,0
SN:,-8044,1177,0,0.0201922,1.29409,201.922
SN:,-8432,-668,0,0.0160799,0.403921,160.799
SN:,-5397,831,0,0,0,0
SN:,-5709,744,0,0,0,0
SN:,-5697,626,0,0,0,0
SN:,-6908,-170,0,0,0,0
SN:,-5753,1357,0,0,0,0
SN:,-6582,1038,0,0.021684,1.45025,216.84
SN:,-6581,901,0,0.0405405,1.41491,405.405
SN:,-8690,2232,0,0.0692555,0.540641,692.555
SN:,-7117,1141,0,0,0,0
SN:,-7918,1528,0,0.0241657,0.874278,241.657
SN:,-7522,863,0,0,0,0
SN:,-7896,-2578,0,0,0,0
SN:,-5716,1614,0,0,0,0
SN:,-8420,844,0,0,0,0
SN:,-8944,-3434,0,0,0,0
SN:,-7785,1631,0,0.0457543,1.02896,457.543
SN:,-7656,-636,0,0.0977624,0.769334,977.624
SN:,-8554,-670,0,0.00874596,0.317791,87.4596
SN:,-8431,171,0,0,0,0
SN:,-8642,-2512,0,0,0,0
SN:,-6356,1182,0,0,0,0
SN:,-6913,1618,0,0.117573,1.50921,1175.73
SN:,-8659,-654,0,0.00383619,0.228951,38.3619
SN:,-8174,1160,0,0.0345581,1.20295,345.581
SN:,-8100,-2136,0,0,0,0
SN:,-8085,-2044,0,0,0,0
SN:,-6580,826,0,0.0498428,1.37867,498.428
SN:,-6553,408,0,0,0,0
SN:,-7592,1186,0,0.0196075,0.406737,196.075
SN:,-7696,1184,0,0.014162,0.374607,141.62
SN:,-5431,757,0,0,0,0
SN:,-5413,695,0,0,0,0
SN:,-6585,1498,0,0.0527248,1.6975,527.248
SN:,-8432,66,0,0,0,0
SN:,-8433,-1,0,0,0,0
SN:,-5747,1159,0,0,0,0
SN:,-5741,1073,0,0,0,0
SN:,-8168,-2542,0,0,0,0
SN:,-7300,-361,0,0,0,0
SN:,-7999,-384,0,0,0,0
SN:,-6585,1551,0,0.0626733,1.72367,626.733
SN:,-7943,-1724,0,0,0,0
SN:,-6780,1113,0,0,0,0
SN:,-6859,1111,0,0,0,0
SN:,-8426,623,0,0,0,0
SN:,-7783,1183,0,0.00995426,0.34202,99.5426
SN:,-7525,1534,0,0,0,0
SN:,-7525,1453,0,0,0,0
SN:,-7438,1179,0,0.0318223,0.5,318.223
SN:,-8756,-655,0,0.000974615,0.138156,9.74615
SN:,-8711,-654,0,0.00212333,0.18375,21.2333
SN:,-7226,1160,0,0,0,0
SN:,-5665,1857,0,0,0,0
SN:,-5677,1800,0,0,0,0
SN:,-6782,1456,0,0,0,0
SN:,-7703,-528,0,0.0852045,0.739009,852.045
SN:,-7511,-441,0,0,0,0
SN:,-6116,-95,0,0,0,0
SN:,-6175,-106,0,0,0,0
SN:,-6581,-6225,0,0,0,0
SN:,-6785,1237,0,0,0,0
SN:,-8136,-2354,0,0,0,0
SN:,-6198,1207,0,0.0328205,0.753071,328.205
SN:,-6220,-4427,0,0,0,0
SN:,-6968,-327,0,0,0,0
SN:,-8262,-884,0,0,0,0
SN:,-7915,1180,0,0.00491365,0.309017,49.1365
SN:,-6496,-166,0,0,0,0
SN:,-6584,-167,0,0,0,0
SN:,-5686,1265,0,0,0,0
SN:,-8436,-45,0,0,0,0
SN:,-5450,825,0,0,0,0
SN:,-6767,976,0,0,0,0
SN:,-7928,-3072,0,0,0,0
SN:,-6952,1114,0,0,0,0
SN:,-7993,-202,0,0,0,0
SN:,-6279,-127,0,0,0,0
SN:,-5755,1314,0,0,0,0
SN:,-5752,1264,0,0,0,0
SN:,-6572,594,0,0,0,0
SN:,-8441,-122,0,0,0,0
SN:,-8446,-191,0,0,0,0
SN:,-6449,-4714,0,0.172973,1.52472,1729.73
SN:,-7888,-853,0,0,0,0
SN:,-7787,-808,0,0,0,0
SN:,-5549,1264,0,0,0,0
SN:,-5442,1265,0,0,0,0
SN:,-6457,2002,0,0.387958,4.64249,3879.58
SN:,-6577,656,0,0,0,0
SN:,-8374,-889,0,0,0,0
SN:,-8327,-888,0,0,0,0
SN:,-7453,1841,0,0,0,0
SN:,-6749,804,0,0,0,0
SN:,-6564,512,0,0,0,0
SN:,-7293,1413,0,0.0544717,0.642788,544.717
SN:,-7815,-4172,0,0,0,0
SN:,-7523,981,0,0,0,0
SN:,-7524,1187,0,0.0241137,0.438371,241.137
SN:,-7524,1112,0,0,0,0
SN:,-8490,-557,0,0,0,0
SN:,-8030,-1710,0,0,0,0
SN:,-8076,-1985,0,0,0,0
SN:,-5731,969,0,0,0,0
SN:,-6506,-488,0,0,0,0
SN:,-8504,-662,0,0.0117709,0.361242,117.709
SN:,-8495,-695,0,0,0,0
SN:,-8482,-748,0,0,0,0
SN:,-7480,1183,0,0.0278987,0.469472,278.987
SN:,-6584,1432,0,0.040853,1.67022,408.53
SN:,-7499,-1002,0,0.134487,0.873622,1344.87
SN:,-7709,1686,0,0.0594102,1.1033,594.102
SN:,-6783,1322,0,0,0,0
SN:,-7523,904,0,0,0,0
SN:,-8273,-667,0,0.0293276,0.526432,293.276
SN:,-8425,670,0,0,0,0
SN:,-6776,1064,0,0,0,0
SN:,-8475,-447,0,0,0,0
SN:,-6524,1153,0,0,0,0
SN:,-6584,1143,0,0.00660671,1.48465,66.0671
SN:,-5690,554,0,0,0,0
SN:,-5685,507,0,0,0,0
SN:,-6343,-589,0,0,0,0
SN:,-8452,-271,0,0,0,0
SN:,-8464,-363,0,0,0,0
SN:,-5413,619,0,0,0,0
SN:,-7235,-349,0,0,0,0
SN:,-5140,-6084,0,0,0,0
SN:,-6780,1553,0,0,0,0
SN:,-6781,1502,0,0,0,0
SN:,-5578,238,0,0,0,0
SN:,-6780,1612,0,0.1006,1.55753,1006
SN:,-5207,1251,0,0,0,0
SN:,-5648,1931,0,0,0,0
SN:,-7382,1851,0,0,0,0
SN:,-6786,1270,0,0,0,0
SN:,-7525,1982,0,0.133973,1.43893,1339.73
SN:,-6782,1366,0,0,0,0
SN:,-5327,1260,0,0,0,0
SN:,-5255,1260,0,0,0,0
SN:,-6395,-5404,0,0.179889,1.41044,1798.89
SN:,-7522,728,0,0,0,0
SN:,-6758,890,0,0,0,0
SN:,-5736,1517,0,0,0,0
SN:,-7361,1172,0,0.0378237,0.529919,378.237
SN:,-6584,1232,0,0.0069,1.55056,69
SN:,-6585,1586,0,0.0697052,1.74874,697.052
SN:,-8445,-893,0,0,0,0
SN:,-7117,-173,0,0,0,0
SN:,-8404,-889,0,0,0,0
SN:,-7522,785,0,0,0,0
SN:,-7357,-372,0,0,0,0
SN:,-8429,432,0,0,0,0
SN:,-4796,1205,0,0,0,0
SN:,-6772,1022,0,0,0,0
SN:,-7652,-4070,0,0,0,0
SN:,-5640,1265,0,0,0,0
SN:,-6584,1295,0,0.0170068,1.58203,170.068
SN:,-7592,1772,0,0.0852274,1.24519,852.274
SN:,-6373,1505,0,0.0545385,0.795625,545.385
SN:,-7700,-769,0,0,0,0
SN:,-7616,-731,0,0.109633,0.798017,1096.33
SN:,-4656,1308,0,0,0,0
SN:,-7443,541,0,0.118,0.92677,1180
SN:,-7525,1731,0,0,0,0
SN:,-6707,-409,0,0,0,0
SN:,-6579,1631,0,0.188353,4.24217,1883.53
SN:,-7657,-4199,0,0,0,0
SN:,-7160,1150,0,0,0,0
SN:,-5423,541,0,0,0,0
SN:,-8418,909,0,0,0,0
SN:,-7987,-4040,0,0,0,0
SN:,-5283,-6007,0,0,0,0
SN:,-5639,-6179,0,0,0,0
SN:,-6142,1212,0,0,0,0
SN:,-7797,-571,0,0.0742171,0.707107,742.171
SN:,-8402,-668,0,0.0190819,0.445738,190.819
SN:,-5585,282,0,0,0,0
SN:,-6540,1767,0,0.257147,4.39197,2571.47
SN:,-6908,-334,0,0,0,0
SN:,-7574,-830,0,0.122212,0.824997,1222.12
SN:,-5221,1204,0,0,0,0
SN:,-5611,2091,0,0,0,0
SN:,-5214,-6056,0,0,0,0
SN:,-7347,-2715,0,0,0,0
SN:,-6550,-473,0,0,0,0
SN:,-7637,-4101,0,0,0,0
SN:,-5791,-7198,0,0.165563,0.81837,1655.63
SN:,-7986,-533,0,0,0,0
SN:,-7068,1127,0,0,0,0
SN:,-7970,780,0,0.119938,2.437,1199.38
SN:,-8808,-41,0,0,0,0
SN:,-5837,-6203,0,0,0,0
SN:,-5115,1191,0,0,0,0
SN:,-6645,1132,0,0,0,0
SN:,-8432,104,0,0,0,0
SN:,-6349,-6200,0,0.15167,1.19166,1516.7
SN:,-6600,-455,0,0,0,0
SN:,-5687,1760,0,0,0,0
SN:,-7980,-649,0,0.054344,0.638847,543.44
SN:,-8362,-668,0,0.0227778,0.486604,227.778
SN:,-8943,-3472,0,0,0,0
SN:,-8940,-3517,0,0,0,0
SN:,-7543,-902,0,0.132612,0.850217,1326.12
SN:,-4976,1171,0,0,0,0
SN:,-6347,-6237,0,0.153542,1.17224,1535.42
SN:,-6447,-160,0,0,0,0
SN:,-4840,1173,0,0,0,0
SN:,-6811,-362,0,0,0,0
SN:,-6316,-6671,0,0.183619,1.05222,1836.19
SN:,-8160,-2498,0,0,0,0
SN:,-7021,-325,0,0,0,0
SN:,-2807,-3553,0,0.465495,0.92669,4654.95
SN:,-7825,1598,0,0.0374177,0.952571,374.177
SN:,-7524,1415,0,0,0,0
SN:,-4298,1391,0,0,0,0
SN:,-5699,1684,0,0,0,0
SN:,-6259,-6239,0,0,0,0
SN:,-7526,1592,0,0,0,0
SN:,-6557,452,0,0,0,0
SN:,-8068,-1940,0,0,0,0
SN:,-6247,1201,0,0,0,0
SN:,-4708,1274,0,0,0,0
SN:,-7641,1745,0,0.0738761,1.17543,738.761
SN:,-8590,-656,0,0.00647444,0.273663,64.7444
SN:,-8793,-3768,0,0,0,0
SN:,-7905,-3348,0,0,0,0
SN:,-6328,-6503,0,0.172305,1.09287,1723.05
SN:,-8865,-3708,0,0,0,0
SN:,-8743,-3811,0,0,0,0
SN:,-4359,1375,0,0,0,0
SN:,-4433,1374,0,0,0,0
SN:,-7942,-3214,0,0,0,0
SN:,-6740,204,0,0,0,0
SN:,-5386,-6116,0,0,0,0
SN:,-5743,1486,0,0,0,0
SN:,-5748,1450,0,0,0,0
SN:,-5176,-6148,0,0,0,0
SN:,-4877,1160,0,0,0,0
SN:,-5790,-6197,0,0,0,0
SN:,-5063,-2601,0,0.603942,2.81623,6039.42
SN:,-5912,-6213,0,0,0,0
SN:,-6400,-5323,0,0.193637,1.4274,1936.37
SN:,-8923,-3652,0,0,0,0
SN:,-8906,-3677,0,0,0,0
SN:,-2905,-3611,0,0.452158,0.921019,4521.58
SN:,-6185,-6489,0,0,0,0
SN:,-5467,-6151,0,0,0,0
SN:,-7739,-2605,0,0,0,0
SN:,-8713,-3842,0,0,0,0
SN:,-8690,-3876,0,0,0,0
SN:,-8664,-3915,0,0,0,0
SN:,-8631,-3935,0,0,0,0
SN:,-8596,-3975,0,0,0,0
SN:,-7913,-4093,0,0,0,0
SN:,-7703,-4188,0,0,0,0
SN:,-7689,-3878,0,0,0,0
SN:,-8259,-3931,0,0,0,0
SN:,-4182,1422,0,0,0,0
SN:,-6308,-6717,0,0.184849,1.03167,1848.49
SN:,-6458,-4573,0,0.152966,1.54018,1529.66
SN:,-4752,-7336,0,0.0520148,0.547013,520.148
SN:,-5611,-7309,0,0.136218,0.751918,1362.18
SN:,-5686,-7263,0,0.151271,0.796334,1512.71
SN:,-3095,3284,0,0,0,0
SN:,-6558,-4353,0,0,0,0
SN:,-7315,-4047,0,0,0,0
SN:,-7738,-3758,0,0,0,0
SN:,-7824,-3461,0,0,0,0
SN:,-7935,-3303,0,0,0,0
SN:,-7928,-3026,0,0,0,0
SN:,-7945,-2901,0,0,0,0
SN:,-7819,-1880,0,0,0,0
SN:,-7869,-1534,0,0,0,0
SN:,-7946,-1036,0,0.120997,0.995734,1209.97
SN:,-3569,1754,0,1.00025,4.73026,10002.5
SN:,-4477,545,0,1.66079,5.67158,16607.9
SN:,-7965,-867,0,0.104509,1,1045.09
SN:,-4492,-913,0,0.471762,1.95843,4717.62
SN:,-5820,-6438,0,0,0,0
SN:,-5424,-6314,0,0,0,0
SN:,-4548,-6884,0,0.250064,1.44587,2500.64
SN:,-7979,1447,0,0.0138999,0.794248,138.999
SN:,-4485,325,0,1.20629,3.97984,12062.9
SN:,-7179,-4114,0,0,0,0
SN:,-7236,-4329,0,0,0,0
SN:,-7309,-4516,0,0,0,0
SN:,-7331,-4627,0,0,0,0
SN:,-7296,-4892,0,0,0,0
SN:,-6969,-5599,0,0,0,0
SN:,-6816,-5859,0,0,0,0
SN:,-6791,-6026,0,0,0,0
SN:,-6381,-5804,0,0.117323,1.34057,1173.23
SN:,-6608,-5813,0,0,0,0
SN:,-6705,-5353,0,0,0,0
SN:,-6776,-4598,0,0,0,0
SN:,-6791,-6213,0,0,0,0
SN:,-6796,-6371,0,0,0,0
SN:,-6684,-6977,0,0,0,0
SN:,-6679,-7105,0,0,0,0
SN:,-6783,-7171,0,0,0,0
SN:,-7012,-7317,0,0,0,0
SN:,-7021,-7630,0,0,0,0
SN:,-7029,-7838,0,0,0,0
SN:,-7029,-7962,0,0,0,0
SN:,-6908,-7838,0,0,0,0
SN:,-6754,-7801,0,0,0,0
SN:,-6347,-7666,0,0,0,0
SN:,-5839,-7550,0,0,0,0
SN:,-5731,-7574,0,0,0,0
SN:,-5525,-7508,0,0,0,0
SN:,-6177,-7236,0,0,0,0
SN:,-6652,-6995,0,0,0,0
SN:,-6345,-6300,0,0.158241,1.15264,1582.41
SN:,-6235,-6298,0,0,0,0
SN:,-6222,-6708,0,0,0,0
SN:,-6353,-6098,0,0.143989,1.22998,1439.89
SN:,-6277,-6095,0,0,0,0
SN:,-5436,-5934,0,0,0,0
SN:,-5929,-7324,0,0,0,0
SN:,-5611,-7384,0,0,0,0
SN:,-3862,-7875,0,0,0,0
SN:,-2376,-7370,0,0,0,0
SN:,-9241,-3439,0,0,0,0
SN:,-9241,-3592,0,0,0,0
SN:,-9707,-3632,0,0,0,0
SN:,-9866,-3647,0,0,0,0
SN:,-9831,-3528,0,0,0,0
SN:,-9945,-3444,0,0,0,0
SN:,-10020,-3553,0,0,0,0
SN:,-10144,-3627,0,0,0,0
SN:,-10129,-3771,0,0,0,0
SN:,-9970,-3865,0,0,0,0
SN:,-9846,-3950,0,0,0,0
SN:,-9896,-4039,0,0,0,0
SN:,-9792,-4123,0,0,0,0
SN:,-9816,-4287,0,0,0,0
SN:,-9896,-4366,0,0,0,0
SN:,-9826,-4460,0,0,0,0
SN:,-9722,-4391,0,0,0,0
SN:,-9682,-4203,0,0,0,0
SN:,-9474,-4232,0,0,0,0
SN:,-9499,-4346,0,0,0,0
SN:,-9439,-4421,0,0,0,0
SN:,-9241,-4366,0,0,0,0
SN:,-9231,-4262,0,0,0,0
SN:,-9057,-4212,0,0,0,0
SN:,-8988,-4088,0,0,0,0
SN:,-8755,-4044,0,0,0,0
SN:,-9152,-3890,0,0,0,0
SN:,-1461,-7910,0,0.151949,3.73265,1519.49
SN:,-1361,-7710,0,0.0705278,3.84403,705.278
SN:,-1016,-7585,0,0.0739222,4.02904,739.222
SN:,-536,-7490,0,0.281309,4.18126,2813.09
SN:,-381,-7470,0,0.190212,2.29428,1902.12
SN:,-156,-7410,0,0.237425,2.23579,2374.25
SN:,-20,-7361,0,0.26609,2.20549,2660.9
SN:,136,-7318,0,0.293204,2.14282,2932.04
SN:,386,-7274,0,0.331524,2.04373,3315.24
SN:,636,-7274,0,0.362954,1.9387,3629.54
SN:,773,-7285,0,0.382305,1.9024,3823.05
SN:,1063,-7180,0,0.649057,2.80005,6490.57
SN:,1478,-7070,0,0,0,0
SN:,898,-7100,0,0.440757,1.76205,4407.57
SN:,728,-7105,0,0.467344,1.74939,4673.44
SN:,468,-7122,0,0.506051,1.72595,5060.51
SN:,348,-6916,0,0.487053,1.7074,4870.53
SN:,93,-6835,0,0.433072,1.6753,4330.72
SN:,-123,-6943,0,0.386946,1.65111,3869.46
SN:,-246,-6710,0,0.335054,1.61077,3350.54
SN:,-391,-6540,0,0.293582,1.58125,2935.82
SN:,-521,-6695,0,0.196476,1.18764,1964.76
SN:,-711,-6825,0,0.160448,1.12664,1604.48
SN:,-616,-6945,0,0.13525,1.06406,1352.5
SN:,-626,-7125,0,0.217999,1.99853,2179.99
SN:,-546,-7185,0,0.194352,1.96158,1943.52
SN:,-586,-7325,0,0.162392,1.92136,1623.92
SN:,-541,-6297,0,0.0805102,0.375828,805.102
SN:,-313,-6025,0,0.107393,0.430065,1073.93
SN:,-481,-5840,0,0.125437,0.456629,1254.37
SN:,-731,-5895,0,0.148864,0.495716,1488.64
SN:,-981,-5667,0,0.17837,0.533823,1783.7
SN:,-1352,-5676,0,0.216429,0.582979,2164.29
SN:,-1581,-5800,0,0.245728,0.618512,2457.28
SN:,-4241,-6080,0,0.498593,1.89294,4985.93
SN:,-4353,-5806,0,0.5965,2.03581,5965
SN:,-4311,-5900,0,0.562183,1.98856,5621.83
SN:,-4236,-5609,0,0.672626,2.12912,6726.26
SN:,-886,-7910,0,0,0,0
SN:,-4113,-9044,0,0,0,0
SN:,-3343,-8702,0,0.406936,1.9788,4069.36
SN:,-2225,-7371,0,0.568082,2.99052,5680.82
SN:,-2130,-6640,0,0.857793,3.25321,8577.93
SN:,-1996,-3758,0,2.3036,4.17177,23036
SN:,-2471,-8086,0,0.607677,1.94512,6076.77
SN:,-3985,1167,0,1.50696,4.84871,15069.6
SN:,-3941,1735,0,1.22541,4.82774,12254.1
SN:,-3869,2524,0,0,0,0
SN:,-3780,2896,0,0,0,0
SN:,-3591,3401,0,0,0,0
SN:,-3297,3824,0,0,0,0
SN:,-3002,4196,0,0,0,0
SN:,-2541,4685,0,0,0,0
SN:,-2897,3562,0,0,0,0
SN:,-2441,3512,0,0,0,0
SN:,-1758,3440,0,0,0,0
SN:,-1241,3418,0,0,0,0
SN:,-752,3390,0,0,0,0
SN:,-286,3429,0,0,0,0
SN:,313,3562,0,0,0,0
SN:,641,3762,0,0,0,0
SN:,980,4190,0,0,0,0
SN:,1185,4324,0,0,0,0
SN:,1413,4412,0,0,0,0
SN:,1997,4412,0,0.835403,0.992709,8354.03
SN:,2374,4435,0,1.5235,1.73262,15235
SN:,2541,4440,0,1.27133,1.41887,12713.3
SN:,2769,4418,0,0.923852,1.00536,9238.52
SN:,3152,4318,0,0,0,0
SN:,2713,4218,0,0,0,0
SN:,2691,4018,0,0,0,0
SN:,2602,3879,0,0,0,0
SN:,2563,3735,0,0,0,0
SN:,2302,3662,0,0,0,0
SN:,1985,3612,0,0,0,0
SN:,1841,3585,0,0,0,0
SN:,1847,3690,0,0,0,0
SN:,-3459,1859,0,0,0,0
SN:,-4016,1776,0,0.23256,0.948145,2325.6
SN:,-6077,-7210,0,0,0,0
SN:,-6177,-7118,0,0,0,0
SN:,-5656,-6058,0,0,0,0
SN:,-5610,-6053,0,0,0,0
SN:,-5385,-5950,0,0,0,0
SN:,-6619,-7132,0,0,0,0
SN:,-6133,-7178,0,0,0,0
SN:,-6415,-7356,0,0,0,0
